Conta,Unidade,Mês,Valor
Prestaciones (Costo),AGS,IRA,-1062.2104500000003
Prestaciones (Costo),AGS,IRA,-1089.97394
Prestaciones (Costo),AGS,IRA,-968.2404300000001
Prestaciones (Costo),AGS,IRA,-927.32098
Prestaciones (Costo),AGS,IRA,-922.5326399999999
Prestaciones (Costo),AGS,IRA,-1227.3171399999999
Prestaciones (Costo),AGS,IRA,-909.1535999999999
Prestaciones (Costo),AGS,IRA,-729.0301300000002
Prestaciones (Costo),AGS,IRA,-5314.842920000001
Prestaciones (Costo),AGS,IRA,-1331.50172
Prestaciones (Costo),AGS,IRA,-1085.62591
Prestaciones (Costo),AGS,IRA,-1392.5794200000003
Prestaciones (Costo),AGS,IRA,-1241.94278
Prestaciones (Costo),AGS,IRA,0.0
Prestaciones (Costo),AGS,IRA,0.0
Prestaciones (Costo),AGS,IRA,0.0
Prestaciones (Costo),AGS,IRA,0.0
Prestaciones (Costo),AGS,IRA,0.0
Prestaciones (Costo),AGS,IRA,0.0
Prestaciones (Costo),AGS,IRA,0.0
Prestaciones (Costo),AGS,IRA,0.0
Prestaciones (Costo),AGS,IRA,-5051.64983
Prestaciones (Costo),AGS,IRA,0.0
Prestaciones (Costo),AGS,IRA,0.0
Prestaciones (Costo),AGS,IRA,0.0
Prestaciones (Costo),AGS,IRA,0.0
Prestaciones (Costo),AGS,IRA,0.0
Prestaciones (Costo),AGS,IRA,0.0
Prestaciones (Costo),AGS,IRA,0.0
Prestaciones (Costo),AGS,IRA,0.0
Prestaciones (Costo),AGS,IRA,0.0
Prestaciones (Costo),AGS,IRA,0.0
Prestaciones (Costo),AGS,IRA,0.0
Prestaciones (Costo),AGS,IRA,0.0
Prestaciones (Costo),AGS,IRA,0.0
Prestaciones (Costo),AGS,IRA,0.0
Prestaciones (Costo),AGS,REGIÓN 2,-8076.59382
Prestaciones (Costo),AGS,REGIÓN 2,-29999.016520000005
Prestaciones (Costo),AGS,Región 1,-3973.19674
Prestaciones (Costo),AGS,Región 2,-8076.59382
Prestaciones (Costo),AGS,Región 3,-2723.2384600000005
Prestaciones (Costo),AGS,Regiones,-14773.02902
Prestaciones (Costo),AGS,Región 1,-15526.798
Prestaciones (Costo),AGS,Región 2,-29999.016520000005
Prestaciones (Costo),AGS,Región 3,-11071.033280000001
Prestaciones (Costo),AGS,Regiones,-56596.84780000001
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,-56.445009999999996
Separaciones (Costo),AGS,IRA,-50.4054
Separaciones (Costo),AGS,IRA,-24.3474
Separaciones (Costo),AGS,IRA,-39.63101
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,-131.19781
Separaciones (Costo),AGS,IRA,-39.989700000000006
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,-39.989700000000006
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,IRA,0.0
Separaciones (Costo),AGS,REGIÓN 2,0.0
Separaciones (Costo),AGS,REGIÓN 2,-179.76245
Separaciones (Costo),AGS,Región 1,-29.808810000000005
Separaciones (Costo),AGS,Región 2,0.0
Separaciones (Costo),AGS,Región 3,0.0
Separaciones (Costo),AGS,Regiones,-29.808810000000005
Separaciones (Costo),AGS,Región 1,-175.76855
Separaciones (Costo),AGS,Región 2,-179.76245
Separaciones (Costo),AGS,Región 3,-246.20578
Separaciones (Costo),AGS,Regiones,-601.73678
Carga social (Costo),AGS,IRA,-895.32483
Carga social (Costo),AGS,IRA,-829.9263899999997
Carga social (Costo),AGS,IRA,-844.18016
Carga social (Costo),AGS,IRA,-826.7278499999999
Carga social (Costo),AGS,IRA,-894.37575
Carga social (Costo),AGS,IRA,-839.19822
Carga social (Costo),AGS,IRA,-932.9149600000001
Carga social (Costo),AGS,IRA,-958.4601199999998
Carga social (Costo),AGS,IRA,-865.3254000000002
Carga social (Costo),AGS,IRA,-875.9965800000001
Carga social (Costo),AGS,IRA,-889.7900800000001
Carga social (Costo),AGS,IRA,-970.2089400000004
Carga social (Costo),AGS,IRA,-4290.534979999999
Carga social (Costo),AGS,IRA,-1040.30256
Carga social (Costo),AGS,IRA,-973.62468
Carga social (Costo),AGS,IRA,-990.5566799999999
Carga social (Costo),AGS,IRA,-1051.86465
Carga social (Costo),AGS,IRA,0.0
Carga social (Costo),AGS,IRA,0.0
Carga social (Costo),AGS,IRA,0.0
Carga social (Costo),AGS,IRA,0.0
Carga social (Costo),AGS,IRA,0.0
Carga social (Costo),AGS,IRA,0.0
Carga social (Costo),AGS,IRA,0.0
Carga social (Costo),AGS,IRA,0.0
Carga social (Costo),AGS,IRA,-4056.3485699999997
Carga social (Costo),AGS,IRA,0.0
Carga social (Costo),AGS,IRA,0.0
Carga social (Costo),AGS,IRA,0.0
Carga social (Costo),AGS,IRA,0.0
Carga social (Costo),AGS,IRA,0.0
Carga social (Costo),AGS,IRA,0.0
Carga social (Costo),AGS,IRA,0.0
Carga social (Costo),AGS,IRA,0.0
Carga social (Costo),AGS,IRA,0.0
Carga social (Costo),AGS,IRA,0.0
Carga social (Costo),AGS,IRA,0.0
Carga social (Costo),AGS,IRA,0.0
Carga social (Costo),AGS,IRA,0.0
Carga social (Costo),AGS,IRA,0.0
Carga social (Costo),AGS,REGIÓN 2,-6577.841980000001
Carga social (Costo),AGS,REGIÓN 2,-23317.540840000005
Carga social (Costo),AGS,Región 1,-4849.14222
Carga social (Costo),AGS,Región 2,-6577.841980000001
Carga social (Costo),AGS,Región 3,-3659.79348
Carga social (Costo),AGS,Regiones,-15086.777680000001
Carga social (Costo),AGS,Región 1,-16896.64774
Carga social (Costo),AGS,Región 2,-23317.540840000005
Carga social (Costo),AGS,Región 3,-12432.141770000002
Carga social (Costo),AGS,Regiones,-52646.330350000004
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,IRA,0.0
Otros (Costo),AGS,REGIÓN 2,0.0
Otros (Costo),AGS,REGIÓN 2,-20.679840000000002
Otros (Costo),AGS,Región 1,-9.4
Otros (Costo),AGS,Región 2,0.0
Otros (Costo),AGS,Región 3,0.0
Otros (Costo),AGS,Regiones,-9.4
Otros (Costo),AGS,Región 1,-58.099090000000004
Otros (Costo),AGS,Región 2,-20.679840000000002
Otros (Costo),AGS,Región 3,-0.7
Otros (Costo),AGS,Regiones,-79.47893
Gastos de personal,AGS,IRA,-1099.4841000000001
Gastos de personal,AGS,IRA,-1126.4450399999998
Gastos de personal,AGS,IRA,-1179.84878
Gastos de personal,AGS,IRA,-1152.17455
Gastos de personal,AGS,IRA,-1548.5872
Gastos de personal,AGS,IRA,-1321.4294300000001
Gastos de personal,AGS,IRA,-1491.29741
Gastos de personal,AGS,IRA,-3113.26211
Gastos de personal,AGS,IRA,-1235.1183099999998
Gastos de personal,AGS,IRA,-1852.9026500000002
Gastos de personal,AGS,IRA,-1188.19301
Gastos de personal,AGS,IRA,-1221.0823
Gastos de personal,AGS,IRA,-6106.539669999999
Gastos de personal,AGS,IRA,-1280.6821800000002
Gastos de personal,AGS,IRA,-1274.9491699999999
Gastos de personal,AGS,IRA,-738.12518
Gastos de personal,AGS,IRA,-603.43042
Gastos de personal,AGS,IRA,0.0
Gastos de personal,AGS,IRA,0.0
Gastos de personal,AGS,IRA,0.0
Gastos de personal,AGS,IRA,0.0
Gastos de personal,AGS,IRA,0.0
Gastos de personal,AGS,IRA,0.0
Gastos de personal,AGS,IRA,0.0
Gastos de personal,AGS,IRA,0.0
Gastos de personal,AGS,IRA,-3897.18695
Gastos de personal,AGS,IRA,-587.9043340337565
Gastos de personal,AGS,IRA,-587.9043340337565
Gastos de personal,AGS,IRA,-587.9043340337565
Gastos de personal,AGS,IRA,-587.9043340337565
Gastos de personal,AGS,IRA,-587.9043340337565
Gastos de personal,AGS,IRA,-587.9043340337565
Gastos de personal,AGS,IRA,-587.9043340337565
Gastos de personal,AGS,IRA,-587.9043340337565
Gastos de personal,AGS,IRA,-587.9043340337565
Gastos de personal,AGS,IRA,-587.9043340337565
Gastos de personal,AGS,IRA,-587.9043340337565
Gastos de personal,AGS,IRA,-587.9043340337565
Gastos de personal,AGS,IRA,-587.9043340337565
Gastos de personal,AGS,IRA,-2939.5216701687827
Gastos de personal,AGS,REGIÓN 2,-5855.95015
Gastos de personal,AGS,REGIÓN 2,-38855.36339
Gastos de personal,AGS,Región 1,-4628.25407
Gastos de personal,AGS,Región 2,-5855.95015
Gastos de personal,AGS,Región 3,-5135.86355
Gastos de personal,AGS,Regiones,-15620.067769999998
Gastos de personal,AGS,Región 1,-25161.407389999997
Gastos de personal,AGS,Región 2,-38855.363390000006
Gastos de personal,AGS,Región 3,-30966.64786
Gastos de personal,AGS,Regiones,-94983.41864
Sueldos y salarios,AGS,IRA,-685.6357
Sueldos y salarios,AGS,IRA,-694.9457999999998
Sueldos y salarios,AGS,IRA,-704.7353300000001
Sueldos y salarios,AGS,IRA,-718.43572
Sueldos y salarios,AGS,IRA,-890.53083
Sueldos y salarios,AGS,IRA,-807.7251600000002
Sueldos y salarios,AGS,IRA,-900.7359799999999
Sueldos y salarios,AGS,IRA,-904.4494800000001
Sueldos y salarios,AGS,IRA,-762.6305399999999
Sueldos y salarios,AGS,IRA,-763.38197
Sueldos y salarios,AGS,IRA,-738.03144
Sueldos y salarios,AGS,IRA,-756.5824700000001
Sueldos y salarios,AGS,IRA,-3694.28338
Sueldos y salarios,AGS,IRA,-770.69708
Sueldos y salarios,AGS,IRA,-797.1729099999999
Sueldos y salarios,AGS,IRA,-722.92266
Sueldos y salarios,AGS,IRA,-441.07060000000007
Sueldos y salarios,AGS,IRA,0.0
Sueldos y salarios,AGS,IRA,0.0
Sueldos y salarios,AGS,IRA,0.0
Sueldos y salarios,AGS,IRA,0.0
Sueldos y salarios,AGS,IRA,0.0
Sueldos y salarios,AGS,IRA,0.0
Sueldos y salarios,AGS,IRA,0.0
Sueldos y salarios,AGS,IRA,0.0
Sueldos y salarios,AGS,IRA,-2731.86325
Sueldos y salarios,AGS,IRA,0.0
Sueldos y salarios,AGS,IRA,0.0
Sueldos y salarios,AGS,IRA,0.0
Sueldos y salarios,AGS,IRA,0.0
Sueldos y salarios,AGS,IRA,0.0
Sueldos y salarios,AGS,IRA,0.0
Sueldos y salarios,AGS,IRA,0.0
Sueldos y salarios,AGS,IRA,0.0
Sueldos y salarios,AGS,IRA,0.0
Sueldos y salarios,AGS,IRA,0.0
Sueldos y salarios,AGS,IRA,0.0
Sueldos y salarios,AGS,IRA,0.0
Sueldos y salarios,AGS,IRA,0.0
Sueldos y salarios,AGS,IRA,0.0
Sueldos y salarios,AGS,REGIÓN 2,-3374.10619
Sueldos y salarios,AGS,REGIÓN 2,-22548.90001
Sueldos y salarios,AGS,Región 1,-3031.9461499999993
Sueldos y salarios,AGS,Región 2,-3374.10619
Sueldos y salarios,AGS,Región 3,-3578.99741
Sueldos y salarios,AGS,Regiones,-9985.049749999998
Sueldos y salarios,AGS,Región 1,-16908.29521
Sueldos y salarios,AGS,Región 2,-22548.90001
Sueldos y salarios,AGS,Región 3,-20165.73559
Sueldos y salarios,AGS,Regiones,-59622.930810000005
Prestaciones,AGS,IRA,-259.56483
Prestaciones,AGS,IRA,-252.49181
Prestaciones,AGS,IRA,-292.89396999999997
Prestaciones,AGS,IRA,-280.89659
Prestaciones,AGS,IRA,-426.91017
Prestaciones,AGS,IRA,-337.30857000000003
Prestaciones,AGS,IRA,-381.15157
Prestaciones,AGS,IRA,-1509.48742
Prestaciones,AGS,IRA,-297.0485699999999
Prestaciones,AGS,IRA,-275.16026000000005
Prestaciones,AGS,IRA,-276.79103
Prestaciones,AGS,IRA,-270.49181
Prestaciones,AGS,IRA,-1512.7573699999998
Prestaciones,AGS,IRA,-305.14122000000003
Prestaciones,AGS,IRA,-288.7081299999999
Prestaciones,AGS,IRA,145.81831999999997
Prestaciones,AGS,IRA,-68.01331
Prestaciones,AGS,IRA,0.0
Prestaciones,AGS,IRA,0.0
Prestaciones,AGS,IRA,0.0
Prestaciones,AGS,IRA,0.0
Prestaciones,AGS,IRA,0.0
Prestaciones,AGS,IRA,0.0
Prestaciones,AGS,IRA,0.0
Prestaciones,AGS,IRA,0.0
Prestaciones,AGS,IRA,-516.04434
Prestaciones,AGS,IRA,0.0
Prestaciones,AGS,IRA,0.0
Prestaciones,AGS,IRA,0.0
Prestaciones,AGS,IRA,0.0
Prestaciones,AGS,IRA,0.0
Prestaciones,AGS,IRA,0.0
Prestaciones,AGS,IRA,0.0
Prestaciones,AGS,IRA,0.0
Prestaciones,AGS,IRA,0.0
Prestaciones,AGS,IRA,0.0
Prestaciones,AGS,IRA,0.0
Prestaciones,AGS,IRA,0.0
Prestaciones,AGS,IRA,0.0
Prestaciones,AGS,IRA,0.0
Prestaciones,AGS,REGIÓN 2,-1635.5378999999998
Prestaciones,AGS,REGIÓN 2,-10480.52188
Prestaciones,AGS,Región 1,-756.3290299999999
Prestaciones,AGS,Región 2,-1635.5378999999998
Prestaciones,AGS,Región 3,-602.6941300000001
Prestaciones,AGS,Regiones,-2994.56106
Prestaciones,AGS,Región 1,-3978.559139999999
Prestaciones,AGS,Región 2,-10480.52188
Prestaciones,AGS,Región 3,-5270.92466
Prestaciones,AGS,Regiones,-19730.00568
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,-43.866
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,-465.10470000000004
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,-43.866
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,IRA,0.0
Separaciones,AGS,REGIÓN 2,-36.1536
Separaciones,AGS,REGIÓN 2,-151.35878000000002
Separaciones,AGS,Región 1,-77.39211
Separaciones,AGS,Región 2,-36.1536
Separaciones,AGS,Región 3,-4.185
Separaciones,AGS,Regiones,-117.73071
Separaciones,AGS,Región 1,-150.44717
Separaciones,AGS,Región 2,-151.35878000000002
Separaciones,AGS,Región 3,-195.80519999999999
Separaciones,AGS,Regiones,-497.61115000000007
Carga social,AGS,IRA,-154.28357
Carga social,AGS,IRA,-149.28743
Carga social,AGS,IRA,-147.74482
Carga social,AGS,IRA,-145.23904
Carga social,AGS,IRA,-187.28019999999998
Carga social,AGS,IRA,-176.3957
Carga social,AGS,IRA,-209.40986
Carga social,AGS,IRA,-234.22051000000002
Carga social,AGS,IRA,-174.69170000000003
Carga social,AGS,IRA,-174.68484000000004
Carga social,AGS,IRA,-173.37054
Carga social,AGS,IRA,-194.00802000000002
Carga social,AGS,IRA,-783.8350599999999
Carga social,AGS,IRA,-204.84388
Carga social,AGS,IRA,-172.20613
Carga social,AGS,IRA,-161.02084000000002
Carga social,AGS,IRA,-94.34651000000001
Carga social,AGS,IRA,0.0
Carga social,AGS,IRA,0.0
Carga social,AGS,IRA,0.0
Carga social,AGS,IRA,0.0
Carga social,AGS,IRA,0.0
Carga social,AGS,IRA,0.0
Carga social,AGS,IRA,0.0
Carga social,AGS,IRA,0.0
Carga social,AGS,IRA,-632.41736
Carga social,AGS,IRA,0.0
Carga social,AGS,IRA,0.0
Carga social,AGS,IRA,0.0
Carga social,AGS,IRA,0.0
Carga social,AGS,IRA,0.0
Carga social,AGS,IRA,0.0
Carga social,AGS,IRA,0.0
Carga social,AGS,IRA,0.0
Carga social,AGS,IRA,0.0
Carga social,AGS,IRA,0.0
Carga social,AGS,IRA,0.0
Carga social,AGS,IRA,0.0
Carga social,AGS,IRA,0.0
Carga social,AGS,IRA,0.0
Carga social,AGS,REGIÓN 2,-810.1524599999999
Carga social,AGS,REGIÓN 2,-5593.75369
Carga social,AGS,Región 1,-758.5883100000001
Carga social,AGS,Región 2,-810.1524599999999
Carga social,AGS,Región 3,-949.9870099999999
Carga social,AGS,Regiones,-2518.7277799999997
Carga social,AGS,Región 1,-4067.20042
Carga social,AGS,Región 2,-5593.75369
Carga social,AGS,Región 3,-4887.40471
Carga social,AGS,Regiones,-14548.358819999998
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,-29.72
Otros (Gasto),AGS,IRA,-34.47466
Otros (Gasto),AGS,IRA,-7.6032
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,-0.7475
Otros (Gasto),AGS,IRA,-639.6755800000001
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,-71.79786
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,-16.862
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,-16.862
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,IRA,0.0
Otros (Gasto),AGS,REGIÓN 2,0.0
Otros (Gasto),AGS,REGIÓN 2,-80.82902999999999
Otros (Gasto),AGS,Región 1,-3.99847
Otros (Gasto),AGS,Región 2,0.0
Otros (Gasto),AGS,Región 3,0.0
Otros (Gasto),AGS,Regiones,-3.99847
Otros (Gasto),AGS,Región 1,-56.90545
Otros (Gasto),AGS,Región 2,-80.82902999999999
Otros (Gasto),AGS,Región 3,-446.7777
Otros (Gasto),AGS,Regiones,-584.51218
Total Costo de Personal,AGS,IRA,-6349.911169999999
Total Costo de Personal,AGS,IRA,-6047.23272
Total Costo de Personal,AGS,IRA,-5890.931090000001
Total Costo de Personal,AGS,IRA,-6103.81625
Total Costo de Personal,AGS,IRA,-7231.6821
Total Costo de Personal,AGS,IRA,-6411.000649999999
Total Costo de Personal,AGS,IRA,-6467.387570000001
Total Costo de Personal,AGS,IRA,-8245.974559999999
Total Costo de Personal,AGS,IRA,-6281.27665
Total Costo de Personal,AGS,IRA,-7164.810939999999
Total Costo de Personal,AGS,IRA,-6283.57029
Total Costo de Personal,AGS,IRA,-6146.165370000001
Total Costo de Personal,AGS,IRA,-31623.57333
Total Costo de Personal,AGS,IRA,-7016.945820000001
Total Costo de Personal,AGS,IRA,-7142.124169999998
Total Costo de Personal,AGS,IRA,-6739.199629999998
Total Costo de Personal,AGS,IRA,-7140.711039999999
Total Costo de Personal,AGS,IRA,0.0
Total Costo de Personal,AGS,IRA,0.0
Total Costo de Personal,AGS,IRA,0.0
Total Costo de Personal,AGS,IRA,0.0
Total Costo de Personal,AGS,IRA,0.0
Total Costo de Personal,AGS,IRA,0.0
Total Costo de Personal,AGS,IRA,0.0
Total Costo de Personal,AGS,IRA,0.0
Total Costo de Personal,AGS,IRA,-28038.980659999997
Total Costo de Personal,AGS,IRA,-7079.040689999998
Total Costo de Personal,AGS,IRA,-7079.040689999998
Total Costo de Personal,AGS,IRA,-7079.040689999998
Total Costo de Personal,AGS,IRA,-7079.040689999998
Total Costo de Personal,AGS,IRA,-7079.040689999998
Total Costo de Personal,AGS,IRA,-7279.040689999998
Total Costo de Personal,AGS,IRA,-7279.040689999998
Total Costo de Personal,AGS,IRA,-7279.040689999998
Total Costo de Personal,AGS,IRA,-7279.040689999998
Total Costo de Personal,AGS,IRA,-7279.040689999998
Total Costo de Personal,AGS,IRA,-7279.040689999998
Total Costo de Personal,AGS,IRA,-7279.040689999998
Total Costo de Personal,AGS,IRA,-7079.040689999998
Total Costo de Personal,AGS,IRA,-35395.20344999999
Total Costo de Personal,AGS,IRA,0.16987647522973837
Total Costo de Personal,AGS,IRA,0.008711681808400762
Total Costo de Personal,AGS,IRA,-0.20783106390083472
Total Costo de Personal,AGS,REGIÓN 2,-45002.17004999999
Total Costo de Personal,AGS,REGIÓN 2,-179757.94452000002
Total Costo de Personal,AGS,Región 1,-33106.092150000004
Total Costo de Personal,AGS,Región 2,-45002.17005
Total Costo de Personal,AGS,Región 3,-25413.24633
Total Costo de Personal,AGS,Regiones,-103521.50852999999
Total Costo de Personal,AGS,Región 1,-126048.61367999998
Total Costo de Personal,AGS,Región 2,-179757.94452000002
Total Costo de Personal,AGS,Región 3,-102214.89116999999
Total Costo de Personal,AGS,Regiones,-408021.44936999993
Costo de servicios hospitalarios,AGS,IRA,-13201.505280000001
Costo de servicios hospitalarios,AGS,IRA,-13921.18727
Costo de servicios hospitalarios,AGS,IRA,-15919.981029999999
Costo de servicios hospitalarios,AGS,IRA,-14555.42523
Costo de servicios hospitalarios,AGS,IRA,-13432.684350000003
Costo de servicios hospitalarios,AGS,IRA,-14491.077859999998
Costo de servicios hospitalarios,AGS,IRA,-17938.03325
Costo de servicios hospitalarios,AGS,IRA,-15551.04727
Costo de servicios hospitalarios,AGS,IRA,-9023.49188
Costo de servicios hospitalarios,AGS,IRA,-17723.25089
Costo de servicios hospitalarios,AGS,IRA,-10235.046919999999
Costo de servicios hospitalarios,AGS,IRA,-15039.461929999998
Costo de servicios hospitalarios,AGS,IRA,-71030.78316
Costo de servicios hospitalarios,AGS,IRA,-13301.59769
Costo de servicios hospitalarios,AGS,IRA,-15732.087850000002
Costo de servicios hospitalarios,AGS,IRA,-12872.970249999998
Costo de servicios hospitalarios,AGS,IRA,-15157.06511
Costo de servicios hospitalarios,AGS,IRA,0.0
Costo de servicios hospitalarios,AGS,IRA,0.0
Costo de servicios hospitalarios,AGS,IRA,0.0
Costo de servicios hospitalarios,AGS,IRA,0.0
Costo de servicios hospitalarios,AGS,IRA,0.0
Costo de servicios hospitalarios,AGS,IRA,0.0
Costo de servicios hospitalarios,AGS,IRA,0.0
Costo de servicios hospitalarios,AGS,IRA,0.0
Costo de servicios hospitalarios,AGS,IRA,-57063.7209
Costo de servicios hospitalarios,AGS,IRA,-16106.296436410996
Costo de servicios hospitalarios,AGS,IRA,-14680.388626792776
Costo de servicios hospitalarios,AGS,IRA,-14971.354010375644
Costo de servicios hospitalarios,AGS,IRA,-13125.846739660914
Costo de servicios hospitalarios,AGS,IRA,-15340.883654798801
Costo de servicios hospitalarios,AGS,IRA,-15272.194998001014
Costo de servicios hospitalarios,AGS,IRA,-15912.562994152748
Costo de servicios hospitalarios,AGS,IRA,-15356.774365553903
